{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_2'), ('EA_3A_', 'E_3_4'), ('EA_4A_', 'E_4_2'), ('EA_5A_', 'E_5_6'), ('OA_1A_', 'O_1_5'), ('OA_2A_', 'O_2_4'), ('OA_3A_', 'O_3_4'), ('OA_4A_', 'O_4_3'), ('OA_5A_', 'O_5_3'), ('SA_1A_', 'S_1_1'), ('SA_2A_', 'S_2_3'), ('SA_3A_', 'S_3_3'), ('SA_4A_', 'S_4_1'), ('SA_5A_', 'S_5_1')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_1'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_1'), ('EA_5A_', 'E_5_5'), ('OA_1A_', 'O_1_4'), ('OA_2A_', 'O_2_1'), ('OA_3A_', 'O_3_2'), ('OA_4A_', 'O_4_1'), ('OA_5A_', 'O_5_3'), ('SA_1A_', 'S_1_3'), ('SA_2A_', 'S_2_4'), ('SA_3A_', 'S_3_3'), ('SA_4A_', 'S_4_4'), ('SA_5A_', 'S_5_3')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_2'), ('EA_3A_', 'E_3_3'), ('EA_4A_', 'E_4_3'), ('EA_5A_', 'E_5_1'), ('OA_1A_', 'O_1_7'), ('OA_2A_', 'O_2_2'), ('OA_3A_', 'O_3_4'), ('OA_4A_', 'O_4_1'), ('OA_5A_', 'O_5_3'), ('SA_1A_', 'S_1_1'), ('SA_2A_', 'S_2_3'), ('SA_3A_', 'S_3_3'), ('SA_4A_', 'S_4_1'), ('SA_5A_', 'S_5_1')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_1'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_1'), ('EA_5A_', 'E_5_5'), ('OA_1A_', 'O_1_7'), ('OA_2A_', 'O_2_1'), ('OA_3A_', 'O_3_2'), ('OA_4A_', 'O_4_1'), ('OA_5A_', 'O_5_3'), ('SA_1A_', 'S_1_3'), ('SA_2A_', 'S_2_4'), ('SA_3A_', 'S_3_3'), ('SA_4A_', 'S_4_4'), ('SA_5A_', 'S_5_2')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_1'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_1'), ('EA_5A_', 'E_5_5'), ('OA_1A_', 'O_1_7'), ('OA_2A_', 'O_2_5'), ('OA_3A_', 'O_3_2'), ('OA_4A_', 'O_4_1'), ('OA_5A_', 'O_5_2'), ('SA_1A_', 'S_1_3'), ('SA_2A_', 'S_2_1'), ('SA_3A_', 'S_3_3'), ('SA_4A_', 'S_4_3'), ('SA_5A_', 'S_5_6')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_1'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_1'), ('EA_5A_', 'E_5_5'), ('OA_1A_', 'O_1_7'), ('OA_2A_', 'O_2_1'), ('OA_3A_', 'O_3_3'), ('OA_4A_', 'O_4_4'), ('OA_5A_', 'O_5_1'), ('SA_1A_', 'S_1_3'), ('SA_2A_', 'S_2_4'), ('SA_3A_', 'S_3_3'), ('SA_4A_', 'S_4_4'), ('SA_5A_', 'S_5_3')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_1'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_1'), ('EA_5A_', 'E_5_5'), ('OA_1A_', 'O_1_1'), ('OA_2A_', 'O_2_4'), ('OA_3A_', 'O_3_5'), ('OA_4A_', 'O_4_1'), ('OA_5A_', 'O_5_2'), ('SA_1A_', 'S_1_3'), ('SA_2A_', 'S_2_4'), ('SA_3A_', 'S_3_3'), ('SA_4A_', 'S_4_4'), ('SA_5A_', 'S_5_3')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_2'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_2'), ('EA_5A_', 'E_5_5'), ('OA_1A_', 'O_1_6'), ('OA_2A_', 'O_2_2'), ('OA_3A_', 'O_3_5'), ('OA_4A_', 'O_4_3'), ('OA_5A_', 'O_5_2'), ('SA_1A_', 'S_1_3'), ('SA_2A_', 'S_2_1'), ('SA_3A_', 'S_3_5'), ('SA_4A_', 'S_4_5'), ('SA_5A_', 'S_5_7')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_1'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_1'), ('EA_5A_', 'E_5_5'), ('OA_1A_', 'O_1_5'), ('OA_2A_', 'O_2_2'), ('OA_3A_', 'O_3_2'), ('OA_4A_', 'O_4_3'), ('OA_5A_', 'O_5_3'), ('SA_1A_', 'S_1_3'), ('SA_2A_', 'S_2_4'), ('SA_3A_', 'S_3_3'), ('SA_4A_', 'S_4_4'), ('SA_5A_', 'S_5_3')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_1'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_1'), ('EA_5A_', 'E_5_5'), ('OA_1A_', 'O_1_2'), ('OA_2A_', 'O_2_5'), ('OA_3A_', 'O_3_3'), ('OA_4A_', 'O_4_2'), ('OA_5A_', 'O_5_1'), ('SA_1A_', 'S_1_3'), ('SA_2A_', 'S_2_4'), ('SA_3A_', 'S_3_3'), ('SA_4A_', 'S_4_4'), ('SA_5A_', 'S_5_3')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_1'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_1'), ('EA_5A_', 'E_5_5'), ('OA_1A_', 'O_1_2'), ('OA_2A_', 'O_2_5'), ('OA_3A_', 'O_3_4'), ('OA_4A_', 'O_4_1'), ('OA_5A_', 'O_5_1'), ('SA_1A_', 'S_1_3'), ('SA_2A_', 'S_2_4'), ('SA_3A_', 'S_3_3'), ('SA_4A_', 'S_4_4'), ('SA_5A_', 'S_5_3')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_2'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_4'), ('EA_5A_', 'E_5_1'), ('OA_1A_', 'O_1_6'), ('OA_2A_', 'O_2_2'), ('OA_3A_', 'O_3_3'), ('OA_4A_', 'O_4_2'), ('OA_5A_', 'O_5_2'), ('SA_1A_', 'S_1_3'), ('SA_2A_', 'S_2_4'), ('SA_3A_', 'S_3_5'), ('SA_4A_', 'S_4_4'), ('SA_5A_', 'S_5_6')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_1'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_1'), ('EA_5A_', 'E_5_5'), ('OA_1A_', 'O_1_1'), ('OA_2A_', 'O_2_4'), ('OA_3A_', 'O_3_2'), ('OA_4A_', 'O_4_2'), ('OA_5A_', 'O_5_3'), ('SA_1A_', 'S_1_3'), ('SA_2A_', 'S_2_4'), ('SA_3A_', 'S_3_3'), ('SA_4A_', 'S_4_1'), ('SA_5A_', 'S_5_6')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_2'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_4'), ('EA_5A_', 'E_5_1'), ('OA_1A_', 'O_1_5'), ('OA_2A_', 'O_2_5'), ('OA_3A_', 'O_3_4'), ('OA_4A_', 'O_4_1'), ('OA_5A_', 'O_5_3'), ('SA_1A_', 'S_1_3'), ('SA_2A_', 'S_2_1'), ('SA_3A_', 'S_3_4'), ('SA_4A_', 'S_4_4'), ('SA_5A_', 'S_5_2')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_2'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_4'), ('EA_5A_', 'E_5_1'), ('OA_1A_', 'O_1_6'), ('OA_2A_', 'O_2_1'), ('OA_3A_', 'O_3_5'), ('OA_4A_', 'O_4_1'), ('OA_5A_', 'O_5_1'), ('SA_1A_', 'S_1_2'), ('SA_2A_', 'S_2_1'), ('SA_3A_', 'S_3_5'), ('SA_4A_', 'S_4_5'), ('SA_5A_', 'S_5_3')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_1'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_1'), ('EA_5A_', 'E_5_5'), ('OA_1A_', 'O_1_7'), ('OA_2A_', 'O_2_4'), ('OA_3A_', 'O_3_3'), ('OA_4A_', 'O_4_1'), ('OA_5A_', 'O_5_2'), ('SA_1A_', 'S_1_3'), ('SA_2A_', 'S_2_4'), ('SA_3A_', 'S_3_3'), ('SA_4A_', 'S_4_3'), ('SA_5A_', 'S_5_2')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_1'), ('EA_2A_', 'E_2_1'), ('EA_3A_', 'E_3_4'), ('EA_4A_', 'E_4_4'), ('EA_5A_', 'E_5_2'), ('OA_1A_', 'O_1_4'), ('OA_2A_', 'O_2_5'), ('OA_3A_', 'O_3_2'), ('OA_4A_', 'O_4_4'), ('OA_5A_', 'O_5_2'), ('SA_1A_', 'S_1_1'), ('SA_2A_', 'S_2_2'), ('SA_3A_', 'S_3_5'), ('SA_4A_', 'S_4_5'), ('SA_5A_', 'S_5_7')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_1'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_1'), ('EA_5A_', 'E_5_5'), ('OA_1A_', 'O_1_7'), ('OA_2A_', 'O_2_2'), ('OA_3A_', 'O_3_3'), ('OA_4A_', 'O_4_2'), ('OA_5A_', 'O_5_3'), ('SA_1A_', 'S_1_1'), ('SA_2A_', 'S_2_3'), ('SA_3A_', 'S_3_5'), ('SA_4A_', 'S_4_4'), ('SA_5A_', 'S_5_6')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_2'), ('EA_3A_', 'E_3_3'), ('EA_4A_', 'E_4_3'), ('EA_5A_', 'E_5_1'), ('OA_1A_', 'O_1_5'), ('OA_2A_', 'O_2_4'), ('OA_3A_', 'O_3_4'), ('OA_4A_', 'O_4_3'), ('OA_5A_', 'O_5_3'), ('SA_1A_', 'S_1_1'), ('SA_2A_', 'S_2_3'), ('SA_3A_', 'S_3_2'), ('SA_4A_', 'S_4_3'), ('SA_5A_', 'S_5_7')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_1'), ('EA_2A_', 'E_2_1'), ('EA_3A_', 'E_3_4'), ('EA_4A_', 'E_4_4'), ('EA_5A_', 'E_5_2'), ('OA_1A_', 'O_1_4'), ('OA_2A_', 'O_2_5'), ('OA_3A_', 'O_3_2'), ('OA_4A_', 'O_4_4'), ('OA_5A_', 'O_5_2'), ('SA_1A_', 'S_1_2'), ('SA_2A_', 'S_2_1'), ('SA_3A_', 'S_3_5'), ('SA_4A_', 'S_4_2'), ('SA_5A_', 'S_5_1')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_2'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_2'), ('EA_5A_', 'E_5_5'), ('OA_1A_', 'O_1_7'), ('OA_2A_', 'O_2_2'), ('OA_3A_', 'O_3_4'), ('OA_4A_', 'O_4_4'), ('OA_5A_', 'O_5_3'), ('SA_1A_', 'S_1_1'), ('SA_2A_', 'S_2_3'), ('SA_3A_', 'S_3_3'), ('SA_4A_', 'S_4_1'), ('SA_5A_', 'S_5_1')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_1'), ('EA_3A_', 'E_3_3'), ('EA_4A_', 'E_4_3'), ('EA_5A_', 'E_5_2'), ('OA_1A_', 'O_1_7'), ('OA_2A_', 'O_2_5'), ('OA_3A_', 'O_3_1'), ('OA_4A_', 'O_4_4'), ('OA_5A_', 'O_5_1'), ('SA_1A_', 'S_1_2'), ('SA_2A_', 'S_2_2'), ('SA_3A_', 'S_3_5'), ('SA_4A_', 'S_4_4'), ('SA_5A_', 'S_5_3')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_1'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_1'), ('EA_5A_', 'E_5_5'), ('OA_1A_', 'O_1_7'), ('OA_2A_', 'O_2_2'), ('OA_3A_', 'O_3_4'), ('OA_4A_', 'O_4_4'), ('OA_5A_', 'O_5_3'), ('SA_1A_', 'S_1_1'), ('SA_2A_', 'S_2_3'), ('SA_3A_', 'S_3_4'), ('SA_4A_', 'S_4_6'), ('SA_5A_', 'S_5_5')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_1'), ('EA_2A_', 'E_2_1'), ('EA_3A_', 'E_3_4'), ('EA_4A_', 'E_4_4'), ('EA_5A_', 'E_5_3'), ('OA_1A_', 'O_1_5'), ('OA_2A_', 'O_2_6'), ('OA_3A_', 'O_3_1'), ('OA_4A_', 'O_4_1'), ('OA_5A_', 'O_5_2'), ('SA_1A_', 'S_1_3'), ('SA_2A_', 'S_2_1'), ('SA_3A_', 'S_3_4'), ('SA_4A_', 'S_4_4'), ('SA_5A_', 'S_5_2')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_1'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_1'), ('EA_5A_', 'E_5_5'), ('OA_1A_', 'O_1_7'), ('OA_2A_', 'O_2_5'), ('OA_3A_', 'O_3_3'), ('OA_4A_', 'O_4_1'), ('OA_5A_', 'O_5_3'), ('SA_1A_', 'S_1_3'), ('SA_2A_', 'S_2_4'), ('SA_3A_', 'S_3_3'), ('SA_4A_', 'S_4_4'), ('SA_5A_', 'S_5_2')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_1'), ('EA_2A_', 'E_2_1'), ('EA_3A_', 'E_3_4'), ('EA_4A_', 'E_4_4'), ('EA_5A_', 'E_5_3'), ('OA_1A_', 'O_1_5'), ('OA_2A_', 'O_2_1'), ('OA_3A_', 'O_3_3'), ('OA_4A_', 'O_4_2'), ('OA_5A_', 'O_5_2'), ('SA_1A_', 'S_1_3'), ('SA_2A_', 'S_2_1'), ('SA_3A_', 'S_3_4'), ('SA_4A_', 'S_4_4'), ('SA_5A_', 'S_5_2')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_2'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_2'), ('EA_5A_', 'E_5_5'), ('OA_1A_', 'O_1_5'), ('OA_2A_', 'O_2_4'), ('OA_3A_', 'O_3_4'), ('OA_4A_', 'O_4_3'), ('OA_5A_', 'O_5_3'), ('SA_1A_', 'S_1_1'), ('SA_2A_', 'S_2_3'), ('SA_3A_', 'S_3_4'), ('SA_4A_', 'S_4_6'), ('SA_5A_', 'S_5_5')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_1'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_1'), ('EA_5A_', 'E_5_5'), ('OA_1A_', 'O_1_4'), ('OA_2A_', 'O_2_4'), ('OA_3A_', 'O_3_5'), ('OA_4A_', 'O_4_1'), ('OA_5A_', 'O_5_2'), ('SA_1A_', 'S_1_3'), ('SA_2A_', 'S_2_4'), ('SA_3A_', 'S_3_3'), ('SA_4A_', 'S_4_3'), ('SA_5A_', 'S_5_2')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_2'), ('EA_3A_', 'E_3_4'), ('EA_4A_', 'E_4_2'), ('EA_5A_', 'E_5_6'), ('OA_1A_', 'O_1_3'), ('OA_2A_', 'O_2_1'), ('OA_3A_', 'O_3_4'), ('OA_4A_', 'O_4_3'), ('OA_5A_', 'O_5_3'), ('SA_1A_', 'S_1_1'), ('SA_2A_', 'S_2_3'), ('SA_3A_', 'S_3_2'), ('SA_4A_', 'S_4_4'), ('SA_5A_', 'S_5_1')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_1'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_1'), ('EA_5A_', 'E_5_5'), ('OA_1A_', 'O_1_2'), ('OA_2A_', 'O_2_3'), ('OA_3A_', 'O_3_1'), ('OA_4A_', 'O_4_1'), ('OA_5A_', 'O_5_3'), ('SA_1A_', 'S_1_3'), ('SA_2A_', 'S_2_4'), ('SA_3A_', 'S_3_3'), ('SA_4A_', 'S_4_3'), ('SA_5A_', 'S_5_1')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_1'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_1'), ('EA_5A_', 'E_5_5'), ('OA_1A_', 'O_1_7'), ('OA_2A_', 'O_2_5'), ('OA_3A_', 'O_3_2'), ('OA_4A_', 'O_4_1'), ('OA_5A_', 'O_5_2'), ('SA_1A_', 'S_1_3'), ('SA_2A_', 'S_2_4'), ('SA_3A_', 'S_3_3'), ('SA_4A_', 'S_4_4'), ('SA_5A_', 'S_5_3')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_1'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_1'), ('EA_5A_', 'E_5_5'), ('OA_1A_', 'O_1_1'), ('OA_2A_', 'O_2_4'), ('OA_3A_', 'O_3_5'), ('OA_4A_', 'O_4_1'), ('OA_5A_', 'O_5_2'), ('SA_1A_', 'S_1_3'), ('SA_2A_', 'S_2_4'), ('SA_3A_', 'S_3_3'), ('SA_4A_', 'S_4_1'), ('SA_5A_', 'S_5_6')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_1'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_1'), ('EA_5A_', 'E_5_5'), ('OA_1A_', 'O_1_7'), ('OA_2A_', 'O_2_5'), ('OA_3A_', 'O_3_3'), ('OA_4A_', 'O_4_1'), ('OA_5A_', 'O_5_3'), ('SA_1A_', 'S_1_3'), ('SA_2A_', 'S_2_4'), ('SA_3A_', 'S_3_3'), ('SA_4A_', 'S_4_3'), ('SA_5A_', 'S_5_1')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_1'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_1'), ('EA_5A_', 'E_5_5'), ('OA_1A_', 'O_1_5'), ('OA_2A_', 'O_2_2'), ('OA_3A_', 'O_3_2'), ('OA_4A_', 'O_4_3'), ('OA_5A_', 'O_5_3'), ('SA_1A_', 'S_1_3'), ('SA_2A_', 'S_2_4'), ('SA_3A_', 'S_3_3'), ('SA_4A_', 'S_4_1'), ('SA_5A_', 'S_5_6')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_2'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_4'), ('EA_5A_', 'E_5_1'), ('OA_1A_', 'O_1_7'), ('OA_2A_', 'O_2_2'), ('OA_3A_', 'O_3_4'), ('OA_4A_', 'O_4_4'), ('OA_5A_', 'O_5_3'), ('SA_1A_', 'S_1_1'), ('SA_2A_', 'S_2_3'), ('SA_3A_', 'S_3_4'), ('SA_4A_', 'S_4_1'), ('SA_5A_', 'S_5_4')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_2'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_4'), ('EA_5A_', 'E_5_1'), ('OA_1A_', 'O_1_3'), ('OA_2A_', 'O_2_2'), ('OA_3A_', 'O_3_4'), ('OA_4A_', 'O_4_2'), ('OA_5A_', 'O_5_3'), ('SA_1A_', 'S_1_1'), ('SA_2A_', 'S_2_3'), ('SA_3A_', 'S_3_5'), ('SA_4A_', 'S_4_4'), ('SA_5A_', 'S_5_6')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_1'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_1'), ('EA_5A_', 'E_5_5'), ('OA_1A_', 'O_1_3'), ('OA_2A_', 'O_2_6'), ('OA_3A_', 'O_3_2'), ('OA_4A_', 'O_4_2'), ('OA_5A_', 'O_5_1'), ('SA_1A_', 'S_1_3'), ('SA_2A_', 'S_2_4'), ('SA_3A_', 'S_3_3'), ('SA_4A_', 'S_4_4'), ('SA_5A_', 'S_5_3')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_2'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_4'), ('EA_5A_', 'E_5_1'), ('OA_1A_', 'O_1_7'), ('OA_2A_', 'O_2_2'), ('OA_3A_', 'O_3_4'), ('OA_4A_', 'O_4_1'), ('OA_5A_', 'O_5_3'), ('SA_1A_', 'S_1_1'), ('SA_2A_', 'S_2_3'), ('SA_3A_', 'S_3_4'), ('SA_4A_', 'S_4_6'), ('SA_5A_', 'S_5_5')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_1'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_1'), ('EA_5A_', 'E_5_5'), ('OA_1A_', 'O_1_3'), ('OA_2A_', 'O_2_2'), ('OA_3A_', 'O_3_4'), ('OA_4A_', 'O_4_2'), ('OA_5A_', 'O_5_3'), ('SA_1A_', 'S_1_1'), ('SA_2A_', 'S_2_3'), ('SA_3A_', 'S_3_4'), ('SA_4A_', 'S_4_1'), ('SA_5A_', 'S_5_4')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_1'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_1'), ('EA_5A_', 'E_5_5'), ('OA_1A_', 'O_1_7'), ('OA_2A_', 'O_2_1'), ('OA_3A_', 'O_3_2'), ('OA_4A_', 'O_4_1'), ('OA_5A_', 'O_5_3'), ('SA_1A_', 'S_1_3'), ('SA_2A_', 'S_2_1'), ('SA_3A_', 'S_3_3'), ('SA_4A_', 'S_4_3'), ('SA_5A_', 'S_5_6')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_1'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_1'), ('EA_5A_', 'E_5_5'), ('OA_1A_', 'O_1_1'), ('OA_2A_', 'O_2_4'), ('OA_3A_', 'O_3_2'), ('OA_4A_', 'O_4_1'), ('OA_5A_', 'O_5_3'), ('SA_1A_', 'S_1_3'), ('SA_2A_', 'S_2_4'), ('SA_3A_', 'S_3_3'), ('SA_4A_', 'S_4_4'), ('SA_5A_', 'S_5_2')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_1'), ('EA_2A_', 'E_2_2'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_1'), ('EA_5A_', 'E_5_1'), ('OA_1A_', 'O_1_6'), ('OA_2A_', 'O_2_6'), ('OA_3A_', 'O_3_1'), ('OA_4A_', 'O_4_1'), ('OA_5A_', 'O_5_2'), ('SA_1A_', 'S_1_2'), ('SA_2A_', 'S_2_1'), ('SA_3A_', 'S_3_5'), ('SA_4A_', 'S_4_5'), ('SA_5A_', 'S_5_3')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_2'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_2'), ('EA_5A_', 'E_5_5'), ('OA_1A_', 'O_1_5'), ('OA_2A_', 'O_2_6'), ('OA_3A_', 'O_3_4'), ('OA_4A_', 'O_4_2'), ('OA_5A_', 'O_5_3'), ('SA_1A_', 'S_1_1'), ('SA_2A_', 'S_2_3'), ('SA_3A_', 'S_3_3'), ('SA_4A_', 'S_4_1'), ('SA_5A_', 'S_5_1')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_1'), ('EA_3A_', 'E_3_3'), ('EA_4A_', 'E_4_3'), ('EA_5A_', 'E_5_2'), ('OA_1A_', 'O_1_3'), ('OA_2A_', 'O_2_2'), ('OA_3A_', 'O_3_4'), ('OA_4A_', 'O_4_2'), ('OA_5A_', 'O_5_3'), ('SA_1A_', 'S_1_1'), ('SA_2A_', 'S_2_3'), ('SA_3A_', 'S_3_4'), ('SA_4A_', 'S_4_6'), ('SA_5A_', 'S_5_5')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_1'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_1'), ('EA_5A_', 'E_5_5'), ('OA_1A_', 'O_1_5'), ('OA_2A_', 'O_2_1'), ('OA_3A_', 'O_3_3'), ('OA_4A_', 'O_4_2'), ('OA_5A_', 'O_5_2'), ('SA_1A_', 'S_1_3'), ('SA_2A_', 'S_2_4'), ('SA_3A_', 'S_3_3'), ('SA_4A_', 'S_4_3'), ('SA_5A_', 'S_5_2')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_1'), ('EA_3A_', 'E_3_2'), ('EA_4A_', 'E_4_1'), ('EA_5A_', 'E_5_5'), ('OA_1A_', 'O_1_4'), ('OA_2A_', 'O_2_1'), ('OA_3A_', 'O_3_1'), ('OA_4A_', 'O_4_4'), ('OA_5A_', 'O_5_2'), ('SA_1A_', 'S_1_3'), ('SA_2A_', 'S_2_1'), ('SA_3A_', 'S_3_3'), ('SA_4A_', 'S_4_3'), ('SA_5A_', 'S_5_6')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_2'), ('EA_2A_', 'E_2_2'), ('EA_3A_', 'E_3_3'), ('EA_4A_', 'E_4_3'), ('EA_5A_', 'E_5_1'), ('OA_1A_', 'O_1_7'), ('OA_2A_', 'O_2_2'), ('OA_3A_', 'O_3_4'), ('OA_4A_', 'O_4_1'), ('OA_5A_', 'O_5_3'), ('SA_1A_', 'S_1_1'), ('SA_2A_', 'S_2_3'), ('SA_3A_', 'S_3_4'), ('SA_4A_', 'S_4_6'), ('SA_5A_', 'S_5_5')], 'decision': 'permit'}
{'rule': [('EA_1A_', 'E_1_1'), ('EA_2A_', 'E_2_1'), ('EA_3A_', 'E_3_4'), ('EA_4A_', 'E_4_4'), ('EA_5A_', 'E_5_2'), ('OA_1A_', 'O_1_4'), ('OA_2A_', 'O_2_5'), ('OA_3A_', 'O_3_2'), ('OA_4A_', 'O_4_4'), ('OA_5A_', 'O_5_2'), ('SA_1A_', 'S_1_3'), ('SA_2A_', 'S_2_2'), ('SA_3A_', 'S_3_5'), ('SA_4A_', 'S_4_4'), ('SA_5A_', 'S_5_2')], 'decision': 'permit'}
